product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
b09rzs1nqt,"sounce 65w oneplus dash warp charge cable, 6.5a type-c to usb c pd data sync fast charging cable compatible with one plus 8t/ 9/ 9r/ 9 pro/ 9rt/ 10r/ nord & for all type c devices – red, 1 meter",computers&accessories|accessories&peripherals|cables&accessories|cables|usbcables,199.0,999.0,80,4.0,575.0,"[usb c to usb c cord 1m] with this 1 meter usb c fast charger cable, you can enjoy convenient charging for your usb c laptops, tablets, and smartphones. perfect for used on sofas, beds, in the car, and other places.|[6.5 amp usb c cable high-speed data and charging] our type c to type c cable perfect match with all 60w 45w 30w 18w 15w usb-c power adapters, support pd 3.0 and qc 3.0 fast charge for your devices. data transfer speed is up to 480mbps of usb 2.0. note: not support video transfer.|[usb c to usb c fast charging cable 6ft] this newest usb c to c cable support warp charge for one plus 8t, one plus 9/9 pro, too fast charge for macbook air 13 inch 2020/2019/2018, for macbook pro 13/15/16 inch 2020/2019/2018/2017/2016, for ipad mini 2021, for ipad pro 12.9/11 inch 2020, for google pixel 6/6 pro/5/4a/4 xl/4/3a xl/3a/3 xl/3/2 xl/2, for samsung galaxy s21 fe 5g/s20 fe 5g/note 20 ultra/note 20/s20/s20+/s20 ultra, galaxy z flip 3, galaxy z fold 3, and more devices.|[one plus 8t warp charge cable] wrapped in premium silicon coating, high-quality pure copper core, prolong bending lifespan. both usb c connectors are designed with an advanced emark chip for higher efficiency & safer charging for your one plus 8t. output delivery at 6.5a 10v max, 65% charging capacity only takes 30 minutes, saving your valued time.|[what you get] usb c super-fast charging cable and one year worry-free replacement! if you have any issues, please don’t hesitate to contact customer service.","ahuh7oyn3lauatf5ega575wcdi6a,afqrx6tam6chkarxixr25x4y2k2a,afiayicsn46tz373syu2dlqh7mhq,ae7o44o3zcu6ycs56x4ubnsmn2da,ag7kta6ky5falzelpiemqbxp6tya,afw2ya3cwhadwvpzjrcsyjj2o3ya,agogmklerurwscd4rih53wpevtwa,ahxayzml25ky3ymotme234uugwxq","anmol,vani,tejas jha,rishabh gupta,nik,harsha,thota srinivas,lokesh","rw294schb5qtk,r24agc1o5rvwyi,r3nt7aa2v3i2fb,r2wglzmfmuhy4g,r34zqbsqfagsqb,r26yq2i8vg8axe,r1m1febtz4uhxz,r1qv3omdyz42vp","worth it!,good one,robust and effective.,good,good,it's a good product under 199 rupees it's neatly packed and has good quality built,nice product,worth the price","it does the job really well. no complaints regarding the charging power. at a price of rs. 199/-, it is worth every buck. although this cable is a bit shorter than the original one, but the original oneplus cable is around rs.900/-. so there is a huge price difference, and it does the same job as the original one.,useful for “c” type charging. but not suitable with all adapters or usb points. serves the purpose.,sturdily built. does its job well. charged my samsung galaxy m51 quicker than the original cable. hope it stays the same going ahead.,liked the charging speed disliked the length. on ipads this is awesome but it’s is not 6 foot long so this the only point to think otherwise it is the best cable,good,everything is good including connectivity and stuff,nice product..im using this for my car,this product is nice and worth the amount...i recommend it to anyone who are looking for this kind of cable",https://m.media-amazon.com/images/i/41p2edqi1zl._sy445_sx342_ql70_fmwebp_.jpg,https://www.amazon.in/sounce-type-c-compatible-smartphone-charging/dp/b09rzs1nqt/ref=sr_1_280?qid=1672903008&s=computers&sr=1-280
b084br3qx8,lapster accessories power cable cord 2 pin laptop adapter and tape recorder 1.5m,computers&accessories|accessories&peripherals|laptopaccessories|laptopchargers&powersupplies,149.0,999.0,85,3.5,2523.0,"compatable with philiphs tape recorders and emergency light charging|2 pin laptop adapter and tape recorder laptops adapter, camera, printer, vcrs, dvd players, and many other non-polarized devices|note: - not for trimmer","agi4ccisf6ku62hqat2vm4gnnnja,afrvew4oksgz2fnkmbgzk6cxrlhq,ah6kdbz4sdiljznkgsfmw3nowmgq,afhbk5cyqftcgbi3ai5rvfz5xcva,agwf4rthpa35xfxczzgoorf3kotq,afu6a2vuu2nnotdqnvkbcy7b5isq,agbfcj255mttpsxyptkwn7bly6ba,agb4bqgmmgusj2smzjdcf7wtqsqq","vinu,goutam banerjee,rajeesh p,sheeja mol,suman,anupam kumari singh,sourabh,amazon customer","rtd1l3lggmbg3,r1c6z9axp9icqm,r3iaqhmhsd92o6,r1sh5kg6yvlj0h,r2st8w6po0tbdr,r1sd1w9t3gm23x,r3j5hrlh5mg85e,r302a87u6xe21l","very good product,the replaced item is fine and working good,nice experience,good product for playstation,poor insulation,nice,serves the purpose,one of the pins were broken","good product value for money,,good product,works well with playstation 3, must try.,it shorted from the inside. there was no visible damage outside but the cable shorted from inside and sparks started to fly during ordinary use,nice,looks sturdy and better quality than the market ones,one of the pins were broken when received and i could see that inside the pins its not metal instead looks like porceline and outside alone a thin ss covering is given. poor quality",https://m.media-amazon.com/images/i/41cdc4mu7rl._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/ls-lapster-accessories-adapter-recorder/dp/b084br3qx8/ref=sr_1_282?qid=1672903008&s=computers&sr=1-282
b09vc2d2wg,"portronics ruffpad 12e re-writable lcd writing pad with 30.4cm (12 inch) writing area, single tap erase, smart lock, long battery life, india's first notepad to save and share your child's first creatives via ruffpad app on your smartphone(black)","computers&accessories|accessories&peripherals|keyboards,mice&inputdevices|graphictablets",469.0,1499.0,69,4.1,352.0,"[latest improved technology] : portronics new ruffpad 12e lcd writing tablet uses the newest lcd pressure-sensitive technology and lets you draw thick and thin lines as per your preference based on the pressure on the stylus. it comes with a large 12 inches display. the lcd screen is totally safe, radiation free, glare free, non-toxic, light-weight, comfortable and perfect in your or your little one’s hands.|[reusable & environment friendly] : the ruffpad 12e lets you do your bit for the environment by saving paper, pencils and erasers but it does not make you compromise on your creativity. the ruffpad 12e is erasable and re-usable making it the ideal tool for you or your child to harness their creative self. use it to cultivate children's writing and painting ability and interests.|[lock function] : ruffpad 12e comes with and anti-erase lock button that helps you save your or your child’s precious creations and prevents accidental deletion of your written / drawn contents or drafts.|[save your doodles] : keep creating and saving your doodles on your smartphone with the ruffpad available in the ios and android stores to look at your notes and doodles from your smartphones.|[great for all ages] : ruffpad 12e can be put to multiple uses no matter who you are. it is a must have for kids, designers, office goers and is ideal for gifting. children can use it for writing, arithmetic, spellings or to learn to draw and doodle. adults can use it to take notes and memorize important information in office. designers can use it to save their ideas and drafts, no matter where they are.","ae376y5v3wtfcerms7zvyuzcfnuq,af5gsv6gvhtlgbtn2nis23bqn7ha,aeq57w6kfwu72becdak5cj3oml5q,aezluyrorwzxfhosf2kn4gkooatq,agnlowkpe2oqvarlp6zdg5zhqquq,afqbzxnfotedurzeuq4gbitkz7cq,afqz4z5ie2bdzpqj7obqs6fxmwzq,afy2kvxoarkayssshyazxmkb7zka","manish kumar pandey,kayal,nilesh kamble,princedarji,amit porwal,naman khokhar,rohan narvekar,yusuf saifi","r2ivs0exz8bpg6,r2qat75mt7s765,r383l7xtqg2ud9,r1ngvp9rh0o5fm,rgcucd1bjz3qb,r11nvdomran1n9,r4jgi2nfx4aot,rl8266fz4tcdg","fine for beginners but brightness is low ...increase brightness ..,good,size and brightness,it is good for rough work,very nice & satisfactory,very low brightness,na,nice product for this price","achha product hai ...thoda brightness badhane ki jarurat hai ...,after heavy usage for 10days,pros:1.battery last2. brightness depends on the brightness of the place we're using it3. smooth and addictive4. attracts you to scribble something on it5. best time passmy 3years old boy loves to doodle so to avoid him scribble on everything i bought this for him. now he lovesssssss to write on it. while other children addicted in mobile📱 i'm proud of my kid 😂 but the misfortune is... it addict everyone so when my son busy playing with other toys we started using it.cons:1. color started fading i could see some dark blue at bottom as it's somewhat green colour while writing.2. if we write our palm will be visible in this slate. it's really a drawback. even if we cautious about it, we're helpless.3.delete button print gone in a day4.easily get scratch,size want to big and need more brightness over product is awesome,i like this product,very nice & satisfactory,brightness is very low and depends on the ambient light in the room. otherwise a great product.,na,it’s a nice product to use and save paper and for this price range i guess it’s the good option.",https://m.media-amazon.com/images/w/webp_402378-t2/images/i/41t4-fpawsl._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/portronics-ruffpad-re-writable-writing-battery/dp/b09vc2d2wg/ref=sr_1_283?qid=1672903008&s=computers&sr=1-283
b09163q5cd,"verilux® usb c hub multiport adapter- 6 in 1 portable aluminum type c hub with 4k hdmi output, usb 2.0/3.0 ports, sd/micro sd card reader compatible for macbook pro 2016-2020, macbook air 2018-2020, type-c devices",computers&accessories|accessories&peripherals|usbhubs,1187.0,1929.0,38,4.1,1662.0,"[ 6-in-1 usb c hub ] -- verilux usb c hub comes with all the basic features you'd expect, including 1 x 4k@30hz hdmi port, 1 x usb 3.0 ports, 2 x usb 2.0 ports, 1 x tf card slot, 1 x sd card slot. no software and drivers are required, plug and play. this usb c hub turns your device into a mini workstation, providing you with a sleek and productive study space or workspace.|[ ultra hd 4k hdmi video transfer ] -- hdmi port supports a large screen liquid crystal tv or displays compatible with 4k max output. mirror or extend your screens and directly stream video to hdtv, monitor, or projector.the full functional usb-c hub is compatible for pc, laptop, ipad pro, samsung phones, and some tablets. step into a new world with vivid 4k images, enjoy the immersive gaming experience on a larger screen through this type-c hub.|[ super speed usb 3.0 & sd/tf card reader ] -- usb 3.0 offers an ultra-fast transfer rate up to 5gbps, files would be transferred in seconds.usb 2.0 ports,you can connect keyboard, mouse, or thumb drive to your usb c device.built-in sd and tf slots easily access files from universal sd card and micro sd card;(note: don't support 2 cards reading simultaneously.) with the highest speed, it is easy to transfer photos shooting or videos by your camera from cards to the laptop in seconds.|[ universal compatibility ] -- verilux usb c hub is compatible with the latest laptops, tablets and smartphones with usb-c connection: macbook pro/ macbook air 2018/2019/2020, for google chromebook pixel 2016/2017,for dell for xps 13/15,for ipad pro, for samsung galaxy, etc.if you have any questions, please do not hesitate to contact us.(note:support macbook m1 chip,but not support m1 pro chip&m1 max chip)|[ ideal on the go] -- this compact and slim verilux usb c hub is your ideal work helper during the business trip. take your usb multiport hub with you wherever you go. light weight, compact travel format, easy to carry in laptop bags or backpacks. the anodized aluminum surface looks stunning, and it dissipates heat fast and safely. plug and play, no software or drive required.","aekihwxmzfs67f2coxcduerh5pxq,aeeokiymoyngbwpwp3fjdcryucmq,afsv27bubbo4rxkl2xtbktipeosa,aer7vvmgx6m6qambzfmcq6a7mzaa,ae5gtuxfccpsgkhoekppbzxxfh3a,ae23wgytumb5r6jjmbu4v43jiw7q,afnmqjfha6zocoga7sinbvyauipq,aexw3vtojomhjujv5zqilfljynqq","vignesh,aniket,nitish kumar,amazon customer,yusuf,nageswararao,ashish,bhupendra","r2oqsictguiv9l,r972jsi8vwr33,r135ga3vhx1sd1,rck3l91v5kb3h,r344opoomtsvt8,r2qzcweelouvy0,r1csjt44wvd786,r3uftgeyelmos2","value for money.,value for money,price could be lesser,ideal for new macbooks,average and overpriced,meet the expectations,so i got the product on 11th august 2022. this is the initial impression of the product.,ok ok product","used for more than a month. works (hdmi, usb) well so far. not tested the microsd slots.,build quality is great. i'm using this with my macbook it works fine . while using this adapter amazon prime videos can't play in 1080p resolution on monitor it says the devices not support hd . other ports are working fine not a problem.,i took this for my macbook m2 pro 2022 edition and it is working perfectly,all the ports are working fine till now ,it's been 2 month i am using it , length of the wire is little small it could be little big and the price is also little high it could be under 900rs ,then it will justify.,if you bought a macbook air or pro recently and wondering what to do about all the missing ports - usb, hdmi etc, this is your one stop solution.i tried on my macbook air m2 and it works like a charm. i connected, various pen drives, disk drives and a 128 go flash drive - all worked fine.very reasonably priced compared to other options, yet has a fairly good look and feel.,everything working fine but it doesn't works with macbook's hdmi when try to connect one plus tv as an extended screen( different displays on both) but works fine if used as second screen with common display.,solved my problem,i got the product on 11th august 2022. this is the initial impression.1) packaging - the package i received was in good condition. it had a pre wrapped plastic on the box. no complaint about packaging but one thing to note is that 'no brand name on the packaging.' although when you open the product , the brand name is there on the product.2) build - wire length is small to my opinion. it has a metal build finish and looks premium and sturdy. wire quality is also good but at this price should have provided braided cable.3) i have tested this product with 3 usb ports connected - a) mouse b) keyboard c)external 2tb ssd. ssd does not get disconnected when all 3 usb are connected. for confirmation i did a 2 gb file transfer and no disconnections were noticed.note : the speed of the data transfer is low. i did 2 gb file transfer and was getting the max speed of  39mb/s with the ssd connected through the usb hub.although when i did the same file transfer by directly connecting the ssd to the laptop port, i got speed of 111 mb/s. so if you want to do lot of file transfer better connect it directly and not through the usb hub.so far initial impression are good, let see how long it last.,sometimes not detected by mac and quality is not that good",https://m.media-amazon.com/images/w/webp_402378-t2/images/i/41qtzxl3kal._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/verilux%c2%ae-multiport-adapter-portable-compatible/dp/b09163q5cd/ref=sr_1_284?qid=1672903008&s=computers&sr=1-284
b08k9px15c,zebronics zeb wonderbar 10 usb powered 2.0 computer speaker with rgb lights,computers&accessories|accessories&peripherals|audio&videoaccessories|pcspeakers,849.0,1499.0,43,4.0,7352.0,"the 2.0 speaker has a versatile design that can be used in 2 ways either it can be set as one horizontal soundbar unit or as a vertical 2.0 speaker setup that not only makes the design very efficient but also hasslefree.|usb powered. frequency response: 100hz-18khz|volume control, separation ≥50db|rgb lights|3.5mm earphone/mic compatible. note : connect the usb side to either laptop or through adapter to any power source and 3.5 mm pin to music source. for detaching the the speaker they just need to slide the product that will result in 2 satellite speakers .|the 2.0 speaker has a versatile design that can be used in 2 ways either it can be set as one horizontal soundbar unit or as a vertical 2.0 speaker setup that not only makes the design very efficient but also hasslefree..s/n ratio ≥60db|usb powered. frequency response: 100hz-18khz","afc7q5q64xm2y64ft7y3l2yvalra,ag7c5tfpibmwqqc2sy4upprf6t6a,aev3dhiqieundumxephjbvz3vmhq,af7woi76rso6hphory46khv2karq,aglmqeabf4ockpya6y4h6itqqmxa,aeexzxewcwydjlf6gtcy2z26bncq,aebeev5d2qu7ygxun4bjik4uufmq,ahgy7qpvzjptlrlc4zay2n4eisnq","balamurugan trivandrum,prathmesh sawant,praveen stakez,dhananjay thackeray,gyan bhooshan dubey,ranabindu mondal,nilesh,ganesh s a","r2usvkn5vqx7zl,r36o11jtbg8nkh,r1oc5okq1zhrt4,r1dsmd8rkwg5sn,r1nrfx7jsecicx,r37filr40zq5cu,r2xjmxnkviuul5,r3agsj4p5w4og4","nice product from zebronics... using for laptop,gr8 product need more sound quality,sound,best product 👍,sound bass,value for money. wired and aux quality is poor,compact speakers for pc/laptop,worthy for our money","zebronics product is always good. i bought this product for my laptop and using everyday for watching movies, hearing songs...,,the sound is awesome as i recommend this for music purpose as it has medium base but rest of all its awesome,,sound quality is good .....laptop mai aacha use hota h ....mobile se bhi connect ho jaata h ...pr bluetooth ni h isme ....charging cable bhi h isme ....mtlb 2 usb port chahiye chalane ke liye,,wonderful and compact speakers for desktop setup. it completed my gaming setup as my monitor dont have in built speaker was in search of good speakers. these are good in terms of gaming, binge watching or any purpose. liked the design as it splits in to two which gives good sound effect. totally worth the price.,good product and good quality.",https://m.media-amazon.com/images/w/webp_402378-t1/images/i/31ikdjssoml._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/zebronics-wonderbar-powered-computer-speaker/dp/b08k9px15c/ref=sr_1_285?qid=1672903008&s=computers&sr=1-285
b083rd1j99,"hp wired mouse 100 with 1600 dpi optical sensor, usb plug-and -play,ambidextrous design, built-in scrolling and 3 handy buttons. 3-years warranty (6vy96aa)","computers&accessories|accessories&peripherals|keyboards,mice&inputdevices|mice",328.0,399.0,18,4.1,3441.0,"work on your terms with an ambidextrous, contoured design suitable for both left and right-hand use.; wire in within seconds with quick usb plug-and-play connectivity.|experience astounding accuracy with 1600 dpi optical sensor that works like a charm on most surfaces.|the control is in your hands – get clicking seamlessly with 3 handy buttons and built-in scrolling.|in it for the long run - enjoy 3-years manufacturer warranty on the device from the date of purchase.|operating system: windows 10","aftus3yzbnwuvw7fv7aq4o532unq,agremfd5ikqe5nk2ycoq4xnutudq,ahhcu7ejomsmpwwiykx5ayzmzl4q,afmcuic3c5chx6mwtmk6nm5udcla,aga3hqyjudxusmky2xa7vmwanuwa,afpormgjwohus73rcalk7aqlvlsa,ae4ylpcdlntqvay55pyv3lyjyusq,af7lyqtis45ckk5mjkt4d2b7vwaq","rakesh roshan koul,vikas kushwaha,gr talwar,sunil yadav,amazon customer,aarav agrawal,tushar jain,amazon customer","r28lvjv0valrcq,rumwhxup5wko2,r3d5om30bedye0,r2x9e8creu3pi8,r1dwe4b2xwk08g,r27hogdg67knqo,r1qylvry3m6hle,ra2k9x6cprls3","good quality mouse,good,good product for its price and warranty.,not the best but does the job,okayish,go for it,really a good mouse in 250,not proper size ,it should be littel big","the product is working smoothly with soft slight clicks. lookwise is stylish at some extent. handy in use, portable and flexible product. better product at this price range. if you are looking similar product at this budget then go for it. this is just the initial review at this time. the detailed review will post soon depending on the usage and work. but at this time, i recommend this product.,good justiff its price,bought two mouse both of them were delivered on time. i have been using them for few months now and they are working fine. comes with the basis functions, built quality is good and you get 3years warranty which is great for the price.,ok for normal office use.,wouldn't say great but okay for the price tag. overall good for work purposes.,its a very nice mouse, giving me above 25 cps,and yeah if youre looking for a cheap gaming mouse than go for it. the build quality is very good and having a matt finish.,i got this in 250 and definitely in 250 it works very good, the wire is also long enough and if you love wired mouse....it is good in 250,not proper size ,it should be littel big",https://m.media-amazon.com/images/i/214vmjyxx9l._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/hp-wired-mouse-100-6vy96aa/dp/b083rd1j99/ref=sr_1_286?qid=1672903008&s=computers&sr=1-286
b09z7ygv3r,"anjaney enterprise smart multipurpose foldable laptop table with cup holder, study table, bed table, breakfast table, foldable and portable/ergonomic & rounded edges/non-slip (black)",computers&accessories|accessories&peripherals|laptopaccessories|lapdesks,269.0,699.0,62,4.0,93.0,"large, stable, portable folding table: the folding size of our laptop desk is about 60cm(l) * 39.5cm(w) * 27cm(h) such that it fits upto 11-17inch laptops and also a space for mouse. built-in ipad stand groove for holding ipad or kindle. our table comes with a table cup holder to keep your favorite drink within reach.. size name: medium","agspajcl6j6ydxiape76ri7hr5aa,afu6bzrzsmjbhgeya6e7o2uzewxq,aez56q4etisvjmctd6w2z672hipa,afbqmeohkdrw6cjjfn2x6bvfq2xq,aeudp3sktheqv7vq7tv6pcvwjuma,ag5owhwyjue7gk5hv47ftxclul4q,aeadgydcrkjzhyv73sexx5codvvq,afepf3h7czcwzw2m4zvrld7httia","varshini mani,giri babu,priyanka singh,geethanjali arivudainambi,aftab ahmed,zahwa husain,amazon customer,raghu","r3vz6z283j13qs,r1a8f37c7okf8,r2rqs98amz4njg,r1dgw1vg83ppcr,ruru97f6dp2yp,rkzfna3zoch42,r2oozrpnvr6evk,r4kkholnkm7xn","honest review,cushion grip is coming out,mast h ! jaisi dikh rhi same ayi ,majboot bhi h,phone holder is useless,product quality is good as per price u can buy it,go for it!!!,this bed table is very good. go for it.,not sturdy on the bed. cheap material used","yeah here is the honest review.... looking good..quality is okay... not an defective product... but i'm not satisfied with the phone holder... it is too straight, because understand the reality,every one will like and feel comfortable when the phone holder is little slope...that comfort is not there... and i added the picture of my vision of the phone on the holder...too straight...it is 😣difficult to see and write... the phone holder is the main purpose for what i buy this... but that is not suitable for me...but the quality of the table is good...,cushion grip is coming out,https://m.media-amazon.com/images/i/71289z63rol._sy88.jpg,the tab/phone holder is not useful ...phone/tab holder doesn't give an angular slant for clear view...it also has a small diameter that could not hold broad tab or phone..,quality stability light weight easy to carry  these r some good points of product,,such a nice bed & studying table. this is very comfortable. you must be buy.,it's not sturdy on the bedmaterial is cheap. not as expected",https://m.media-amazon.com/images/i/51ucu0ncesl._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/anjaney-enterprise-multipurpose-breakfast-ergonomic/dp/b09z7ygv3r/ref=sr_1_287?qid=1672903008&s=computers&sr=1-287
b00n3xldw0,envie ecr-20 charger for aa & aaa rechargeable batteries,electronics|cameras&photography|accessories|batteries&chargers|batterychargers,299.0,400.0,25,3.8,40895.0,"led indicator: two led indicators show the charging process of its corresponding slots but will not turn off once fully charged|optimized multi-battery charging system: designed for a broad spectrum of ni-cd and ni-mh rechargeable cell sizes, this battery charger comes with led indicator that shows the charging status of its corresponding slots.|automatic current selection: compatible with 2-4 aa/aaa ni-mh/ ni-cd types rechargeable batteries this charger automatically selects the charging mode based on battery type and capacity.|high-end safety: this charger is bis certified which means it provides guarantee of quality, safety and reliability of the product. integrated high-performance protected circuit automatically short-circuiting.|supports input: 220v ac, 50hz , supports output: aa/aaa 2.4v dc 240ma , aa20max2 aa20max4 , aaa 120max2 aaa 120max4. it works best with envie batteries","aglazizldxx7fkdcsj6zlkshw47a,afbqniyhqelpl3as3ci5y7mwajxq,ahcqzga4pp2us5bbid5mh7dgirca,ahbafnjwdqvw7jm7ygqohnocvm6a,ahjbdyjipk5lbazkuj5qen2sgawq,agpesjmssbwg5jo3aujn4izkd7ta,aedy3gidr2rjl5ryj3tzyz5muj2q,agf22a6yfpou5427wpdkhgbcdtjq","satish,anonymous,ajit shripad gadgil,lovejeet singh randhawa,jaiganesh,millon das,jincy thomas,venkat kumar","rxtful32uvmbf,rkillvcvgfrod,r2jyw5x6bhmxbv,r18m0i706p5o3,rcg0re5g16o10,r1crk2ktt4z4c5,r28m2pkj99lpkf,r35hif5evqdyim","not as per description,it's not a 2800mah battery. it's 1800mah. they are fooling you with the name,design problem of getting overheated,it is good medium speed charger,good,ok chinese?,good,fast charging","batteries does not charge as per the description, i have charge for more than 8 hrs for full recharge /to be used properly, after the 8 hrs charges the charging does not last for more than 3 days with out use,i noticed when i got the batteries that they are so much lighter than normal batteries and was suspicious. but after using it heavily, this battery runs out so much quicker than my other 2800mah battery. then i saw the back of the case and it was written there it is 1800mah battery.everything else works fine as intended but i don't think they should be deceiving customers by giving another product and advertising something else. that is fraud behavior. but for price of 1,099 it is justified.,getting overheated when charging is on for 1 hour fear of getting melted the body,good mid speed charger,i am impressed,no chinese goods are my favourite.,i like the product, am using this for keyboard.,charging the battery in hours time 1.5 to 2 hrsgood to have onei am using this charger to charge my existing rechargable batteries both aa and aaa",https://m.media-amazon.com/images/w/webp_402378-t1/images/i/31dj+5aqcjl._sy300_sx300_.jpg,https://www.amazon.in/envie-ecr-20-charger-rechargeable-batteries/dp/b00n3xldw0/ref=sr_1_288?qid=1672903008&s=computers&sr=1-288
b07z53l5ql,"proelite faux leather smart flip case cover for apple ipad 10.2"" 9th gen (2021) / 8th gen / 7th gen with stylus pen, black","computers&accessories|accessories&peripherals|tabletaccessories|bags,cases&sleeves|cases",549.0,1499.0,63,4.3,11006.0,"this case is specifically designed to fit the new ipad 7th generation /8th generation 10.2"" 2020 model. please confirm your ipad model prior purchase.|keeping your convenience in mind, this case for new ipad 10.2 inch is designed to give you the best utility and user experience possible.|perfect fit and precise cut-outs ensures easy access to all the ports and buttons on your new ipad 7th generation so that you rarely need to remove the case.|built with highest quality material, this case for protects your new ipad against scratches, bumps and accidental drops keeping your precious device safe and sound.|sleek design and classy look, this case for new ipad is crafted with elegance that surely will be an add-on to your style while on the go.","aeztxyo6kqgb5tjf4c2qf4q337zq,aemdpsobaw7lqq7rcdg65vfsk3ha,ahr3oxvd5w52q2mys737hkhmtchq,agwirvrblndid5x4ktafbtzu2u2a,afya6rusf2c4pvobwdacaciu2sba,ah6zrk276vt5zai6tdz442as57bq,ahqtd5tf5vw5iposagiz7vyfb66a,afc4x5uhl2ln4pbs2twomiz2ghaq","neha,amazon customer,rajat yadav,vivek,joy b hans,periyakaruppan,avinash,sejal ghuge","r8bshhfrcz0mj,r1fff30f0opj84,r2fncosnhkotqi,rpwuk2bjq0g68,r3f280be2hywnr,r2mm29a786unmo,r20fesvoj2k0rp,r3ix2ajh4qzl8u","nice cover,value for money product.,good,worthy,snug fit 😃,fits perfectly | looks stylish | lightweight,nice flip case,beautiful product received","nice cover but no place for stylus. then why give stylus pen along with cover if no place to place the stylus?,value for money product. you get free pen , cheap through but it works. i wish this cover has option to store the pen.front of the cover looks expensive and top notch however the back plastic feels cheap.still good buy at its current price.,case having good quality nd durability need to test, nd pen quality is okok, works well with ipad but afcourse apple pencil is the best.,https://m.media-amazon.com/images/w/webp_402378-t1/images/i/61rdugqa0wl._sy88.jpg,pros1. the case is superb, fits well.2. looks good too with transparent back3. is very lightcons1. might break in a single fall2. doesn't work as ipad stand3. gets dirty fast.,the product (black color) well suits my space gray color ipad that gives a rich look. it fits perfectly (power volume buttons, charge earphone ports). it is lightweight. backside is translucent and strong enough. the magnet is good but less effective if you fixed tempered glass in ur ipad. stylus pen is moderate. worth the money go for it. it looks durable will update after few months of usage.,flip case quality is good but pen is useless,good quality product receivedwith pencil with it",https://m.media-amazon.com/images/w/webp_402378-t1/images/i/31bmttjf1xl._sy300_sx300_ql70_fmwebp_.jpg,https://www.amazon.in/proelite-smart-generation-stylus-translucent/dp/b07z53l5ql/ref=sr_1_289?qid=1672903010&s=computers&sr=1-289
b00p93x0vo,"classmate pulse 6 subject notebook - unruled, 300 pages, spiral binding, 240mm*180mm","officeproducts|officepaperproducts|paper|stationery|notebooks,writingpads&diaries|wireboundnotebooks",114.0,120.0,5,4.2,8938.0,"the cover design of the notebook is subject to change, it depends on stock availability|6 subject notebook-unruled, 300 pages, spiral binding, soft cover, 240mm*180mm|six subjects! one notebook! only the best from classmate|classmate uses eco friendly and elemental chlorine free paper|this notebook consists of papers","agpgshgmgbf6gboq7zxubq3ifzja,agctdyxds2erazo6acv6jtfohiza,ahrufdhgckzgkt54avrpzeutnroq,ahmn43spxnejp5o5qdlmzjxuaeca,aeudsxtrowkkbdoixdipxvur5gaa,agm6g35ohg5kqmirrxhx72g3lk2a,afrs67bbe6rolu6sgm626fxnlfnq,aeej44o5yfdj7ilqi74u7xmnefiq","aditya chatterjee,raksha,shubham s.,lucky mir,shar,soham papinwar,ajju baba,suman sutradhar","rfflkg1lj0xoi,r8x3camjeqanf,r31072tmp1dqyq,r1ynkt2zv9umi9,r39r9tdujoxvnw,r310ckeq2eybd8,r2zrrp5soep2s6,r2fadi2ufyidmf","great build quality!,great condition,nice,good experience,good purchase,just not a4.,good one,it useful but buy it only when the price is under 100. then u will get the profit.","the covers are sturdy, flexible and compelling. the back of the notebook has a nice texture to it as well.i would say that the quality of the pages is well above par and it does feel great when writing on it.it's particularly helpful for students who take notes of separate subject's lectures on the same copy and they are eventually scrambled up if not maintained properly. it's also beneficial to students who create notes mostly using charts, tables, diagrams and the like as there's division after 24 pages and you can't write as much in depth. definitely good still!,the books are in great condition and worth the price. only thing different is the cover, nothing else. worth for 114rs which i paid 🙌🏻,good notebook,quality is good but its size is small compared to my normal notebooks  . overall a decent product.,a very good quality book,,notebook ki size chhoti h , or without line ke pages h , mere according to ye 8th class tk ke bachcho ke liye thik hai,",https://m.media-amazon.com/images/i/51ltaunkg9l._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/classmate-pulse-spiral-notebook-unruled/dp/b00p93x0vo/ref=sr_1_290?qid=1672903010&s=computers&sr=1-290
